Radius (AU)	X position (AU)	Y position (AU)	Time (Yr)
9.2676467	-9.8437303	2.0107536	13.670100
9.2679162	-9.8437734	2.0105468	13.670200
9.2681857	-9.8438165	2.0103400	13.670300
9.2684554	-9.8438597	2.0101332	13.670400
9.2687252	-9.8439028	2.0099264	13.670500
9.2689950	-9.8439459	2.0097196	13.670600
9.2692650	-9.8439889	2.0095128	13.670700
9.2695351	-9.8440320	2.0093060	13.670800
9.2698053	-9.8440751	2.0090992	13.670900
9.2700756	-9.8441182	2.0088923	13.671000
9.2703460	-9.8441613	2.0086855	13.671100
9.2706166	-9.8442043	2.0084787	13.671200
9.2708872	-9.8442474	2.0082719	13.671300
9.2711579	-9.8442905	2.0080651	13.671400
9.2714288	-9.8443335	2.0078583	13.671500
9.2716997	-9.8443766	2.0076514	13.671600
9.2719708	-9.8444196	2.0074446	13.671700
9.2722420	-9.8444627	2.0072378	13.671800
9.2725133	-9.8445057	2.0070310	13.671900
9.2727846	-9.8445487	2.0068241	13.672000
9.2730561	-9.8445917	2.0066173	13.672100
9.2733277	-9.8446348	2.0064105	13.672200
9.2735994	-9.8446778	2.0062037	13.672300
9.2738712	-9.8447208	2.0059968	13.672400
9.2741432	-9.8447638	2.0057900	13.672500
9.2744152	-9.8448068	2.0055832	13.672600
9.2746873	-9.8448498	2.0053763	13.672700
9.2749595	-9.8448928	2.0051695	13.672800
9.2752319	-9.8449358	2.0049627	13.672900
9.2755043	-9.8449788	2.0047558	13.673000
9.2757769	-9.8450217	2.0045490	13.673100
9.2760496	-9.8450647	2.0043422	13.673200
9.2763223	-9.8451077	2.0041353	13.673300
9.2765952	-9.8451506	2.0039285	13.673400
9.2768682	-9.8451936	2.0037216	13.673500
9.2771413	-9.8452365	2.0035148	13.673600
9.2774144	-9.8452795	2.0033080	13.673700
9.2776877	-9.8453224	2.0031011	13.673800
9.2779611	-9.8453654	2.0028943	13.673900
9.2782346	-9.8454083	2.0026874	13.674000
9.2785082	-9.8454512	2.0024806	13.674100
9.2787820	-9.8454941	2.0022737	13.674200
9.2790558	-9.8455371	2.0020669	13.674300
9.2793297	-9.8455800	2.0018600	13.674400
9.2796037	-9.8456229	2.0016532	13.674500
9.2798779	-9.8456658	2.0014463	13.674600
9.2801521	-9.8457087	2.0012395	13.674700
9.2804264	-9.8457516	2.0010326	13.674800
9.2807009	-9.8457945	2.0008258	13.674900
9.2809754	-9.8458374	2.0006189	13.675000
9.2812501	-9.8458802	2.0004121	13.675100
9.2815249	-9.8459231	2.0002052	13.675200
9.2817997	-9.8459660	1.9999984	13.675300
9.2820747	-9.8460088	1.9997915	13.675400
9.2823498	-9.8460517	1.9995846	13.675500
9.2826249	-9.8460946	1.9993778	13.675600
9.2829002	-9.8461374	1.9991709	13.675700
9.2831756	-9.8461803	1.9989641	13.675800
9.2834511	-9.8462231	1.9987572	13.675900
9.2837267	-9.8462659	1.9985503	13.676000
9.2840024	-9.8463088	1.9983435	13.676100
9.2842782	-9.8463516	1.9981366	13.676200
9.2845541	-9.8463944	1.9979297	13.676300
9.2848301	-9.8464372	1.9977229	13.676400
9.2851062	-9.8464800	1.9975160	13.676500
9.2853824	-9.8465228	1.9973091	13.676600
9.2856587	-9.8465656	1.9971022	13.676700
9.2859351	-9.8466084	1.9968954	13.676800
9.2862116	-9.8466512	1.9966885	13.676900
9.2864882	-9.8466940	1.9964816	13.677000
9.2867649	-9.8467368	1.9962748	13.677100
9.2870418	-9.8467796	1.9960679	13.677200
9.2873187	-9.8468223	1.9958610	13.677300
9.2875957	-9.8468651	1.9956541	13.677400
9.2878728	-9.8469079	1.9954472	13.677500
9.2881501	-9.8469506	1.9952404	13.677600
9.2884274	-9.8469934	1.9950335	13.677700
9.2887048	-9.8470361	1.9948266	13.677800
9.2889824	-9.8470789	1.9946197	13.677900
9.2892600	-9.8471216	1.9944128	13.678000
9.2895377	-9.8471644	1.9942059	13.678100
9.2898156	-9.8472071	1.9939991	13.678200
9.2900935	-9.8472498	1.9937922	13.678300
9.2903716	-9.8472925	1.9935853	13.678400
9.2906497	-9.8473352	1.9933784	13.678500
9.2909279	-9.8473779	1.9931715	13.678600
9.2912063	-9.8474207	1.9929646	13.678700
9.2914847	-9.8474634	1.9927577	13.678800
9.2917633	-9.8475060	1.9925508	13.678900
9.2920419	-9.8475487	1.9923439	13.679000
9.2923207	-9.8475914	1.9921370	13.679100
9.2925995	-9.8476341	1.9919301	13.679200
9.2928785	-9.8476768	1.9917232	13.679300
9.2931575	-9.8477194	1.9915163	13.679400
9.2934367	-9.8477621	1.9913094	13.679500
9.2937159	-9.8478048	1.9911025	13.679600
9.2939952	-9.8478474	1.9908956	13.679700
9.2942747	-9.8478901	1.9906887	13.679800
9.2945542	-9.8479327	1.9904818	13.679900
9.2948339	-9.8479754	1.9902749	13.680000
9.2951136	-9.8480180	1.9900680	13.680100
9.2953935	-9.8480606	1.9898611	13.680200
9.2956734	-9.8481033	1.9896542	13.680300
9.2959535	-9.8481459	1.9894473	13.680400
9.2962336	-9.8481885	1.9892404	13.680500
9.2965139	-9.8482311	1.9890335	13.680600
9.2967942	-9.8482737	1.9888266	13.680700
9.2970746	-9.8483163	1.9886197	13.680800
9.2973552	-9.8483589	1.9884128	13.680900
9.2976358	-9.8484015	1.9882058	13.681000
9.2979165	-9.8484441	1.9879989	13.681100
9.2981974	-9.8484867	1.9877920	13.681200
9.2984783	-9.8485293	1.9875851	13.681300
9.2987593	-9.8485718	1.9873782	13.681400
9.2990405	-9.8486144	1.9871713	13.681500
9.2993217	-9.8486570	1.9869643	13.681600
9.2996030	-9.8486995	1.9867574	13.681700
9.2998844	-9.8487421	1.9865505	13.681800
9.3001660	-9.8487846	1.9863436	13.681900
9.3004476	-9.8488272	1.9861367	13.682000
9.3007293	-9.8488697	1.9859297	13.682100
9.3010111	-9.8489123	1.9857228	13.682200
9.3012930	-9.8489548	1.9855159	13.682300
9.3015750	-9.8489973	1.9853090	13.682400
9.3018571	-9.8490398	1.9851020	13.682500
9.3021393	-9.8490823	1.9848951	13.682600
9.3024216	-9.8491249	1.9846882	13.682700
9.3027040	-9.8491674	1.9844812	13.682800
9.3029865	-9.8492099	1.9842743	13.682900
9.3032691	-9.8492524	1.9840674	13.683000
9.3035518	-9.8492949	1.9838604	13.683100
9.3038346	-9.8493373	1.9836535	13.683200
9.3041175	-9.8493798	1.9834466	13.683300
9.3044005	-9.8494223	1.9832396	13.683400
9.3046835	-9.8494648	1.9830327	13.683500
9.3049667	-9.8495072	1.9828258	13.683600
9.3052500	-9.8495497	1.9826188	13.683700
9.3055333	-9.8495922	1.9824119	13.683800
9.3058168	-9.8496346	1.9822049	13.683900
9.3061003	-9.8496771	1.9819980	13.684000
9.3063840	-9.8497195	1.9817910	13.684100
9.3066677	-9.8497619	1.9815841	13.684200
9.3069516	-9.8498044	1.9813772	13.684300
9.3072355	-9.8498468	1.9811702	13.684400
9.3075195	-9.8498892	1.9809633	13.684500
9.3078037	-9.8499316	1.9807563	13.684600
9.3080879	-9.8499741	1.9805494	13.684700
9.3083722	-9.8500165	1.9803424	13.684800
9.3086566	-9.8500589	1.9801355	13.684900
9.3089411	-9.8501013	1.9799285	13.685000
9.3092257	-9.8501437	1.9797216	13.685100
9.3095104	-9.8501861	1.9795146	13.685200
9.3097952	-9.8502284	1.9793076	13.685300
9.3100801	-9.8502708	1.9791007	13.685400
9.3103651	-9.8503132	1.9788937	13.685500
9.3106502	-9.8503556	1.9786868	13.685600
9.3109353	-9.8503979	1.9784798	13.685700
9.3112206	-9.8504403	1.9782728	13.685800
9.3115059	-9.8504827	1.9780659	13.685900
9.3117914	-9.8505250	1.9778589	13.686000
9.3120769	-9.8505674	1.9776520	13.686100
9.3123626	-9.8506097	1.9774450	13.686200
9.3126483	-9.8506520	1.9772380	13.686300
9.3129341	-9.8506944	1.9770311	13.686400
9.3132200	-9.8507367	1.9768241	13.686500
9.3135061	-9.8507790	1.9766171	13.686600
9.3137922	-9.8508213	1.9764102	13.686700
9.3140784	-9.8508637	1.9762032	13.686800
9.3143646	-9.8509060	1.9759962	13.686900
9.3146510	-9.8509483	1.9757893	13.687000
9.3149375	-9.8509906	1.9755823	13.687100
9.3152241	-9.8510329	1.9753753	13.687200
9.3155107	-9.8510751	1.9751683	13.687300
9.3157975	-9.8511174	1.9749614	13.687400
9.3160843	-9.8511597	1.9747544	13.687500
9.3163713	-9.8512020	1.9745474	13.687600
9.3166583	-9.8512443	1.9743404	13.687700
9.3169454	-9.8512865	1.9741334	13.687800
9.3172326	-9.8513288	1.9739265	13.687900
9.3175199	-9.8513710	1.9737195	13.688000
9.3178073	-9.8514133	1.9735125	13.688100
9.3180948	-9.8514555	1.9733055	13.688200
9.3183824	-9.8514978	1.9730985	13.688300
9.3186701	-9.8515400	1.9728915	13.688400
9.3189579	-9.8515822	1.9726846	13.688500
9.3192457	-9.8516245	1.9724776	13.688600
9.3195337	-9.8516667	1.9722706	13.688700
9.3198217	-9.8517089	1.9720636	13.688800
9.3201098	-9.8517511	1.9718566	13.688900
9.3203981	-9.8517933	1.9716496	13.689000
9.3206864	-9.8518355	1.9714426	13.689100
9.3209748	-9.8518777	1.9712356	13.689200
9.3212633	-9.8519199	1.9710286	13.689300
9.3215518	-9.8519621	1.9708216	13.689400
9.3218405	-9.8520043	1.9706146	13.689500
9.3221293	-9.8520465	1.9704076	13.689600
9.3224181	-9.8520886	1.9702006	13.689700
9.3227071	-9.8521308	1.9699936	13.689800
9.3229961	-9.8521730	1.9697866	13.689900
9.3232852	-9.8522151	1.9695796	13.690000
9.3235745	-9.8522573	1.9693726	13.690100
9.3238638	-9.8522994	1.9691656	13.690200
9.3241532	-9.8523416	1.9689586	13.690300
9.3244426	-9.8523837	1.9687516	13.690400
9.3247322	-9.8524259	1.9685446	13.690500
9.3250219	-9.8524680	1.9683376	13.690600
9.3253116	-9.8525101	1.9681306	13.690700
9.3256015	-9.8525522	1.9679236	13.690800
9.3258914	-9.8525944	1.9677166	13.690900
9.3261814	-9.8526365	1.9675096	13.691000
9.3264715	-9.8526786	1.9673026	13.691100
9.3267617	-9.8527207	1.9670956	13.691200
9.3270520	-9.8527628	1.9668886	13.691300
9.3273424	-9.8528049	1.9666815	13.691400
9.3276329	-9.8528470	1.9664745	13.691500
9.3279234	-9.8528890	1.9662675	13.691600
9.3282141	-9.8529311	1.9660605	13.691700
9.3285048	-9.8529732	1.9658535	13.691800
9.3287956	-9.8530153	1.9656465	13.691900
9.3290865	-9.8530573	1.9654394	13.692000
9.3293775	-9.8530994	1.9652324	13.692100
9.3296686	-9.8531414	1.9650254	13.692200
9.3299597	-9.8531835	1.9648184	13.692300
9.3302510	-9.8532255	1.9646113	13.692400
9.3305423	-9.8532676	1.9644043	13.692500
9.3308338	-9.8533096	1.9641973	13.692600
9.3311253	-9.8533516	1.9639903	13.692700
9.3314169	-9.8533937	1.9637832	13.692800
9.3317086	-9.8534357	1.9635762	13.692900
9.3320004	-9.8534777	1.9633692	13.693000
9.3322922	-9.8535197	1.9631621	13.693100
9.3325842	-9.8535617	1.9629551	13.693200
9.3328762	-9.8536037	1.9627481	13.693300
9.3331683	-9.8536457	1.9625411	13.693400
9.3334606	-9.8536877	1.9623340	13.693500
9.3337528	-9.8537297	1.9621270	13.693600
9.3340452	-9.8537717	1.9619199	13.693700
9.3343377	-9.8538136	1.9617129	13.693800
9.3346303	-9.8538556	1.9615059	13.693900
9.3349229	-9.8538976	1.9612988	13.694000
9.3352156	-9.8539395	1.9610918	13.694100
9.3355084	-9.8539815	1.9608848	13.694200
9.3358013	-9.8540235	1.9606777	13.694300
9.3360943	-9.8540654	1.9604707	13.694400
9.3363874	-9.8541073	1.9602636	13.694500
9.3366806	-9.8541493	1.9600566	13.694600
9.3369738	-9.8541912	1.9598495	13.694700
9.3372671	-9.8542332	1.9596425	13.694800
9.3375605	-9.8542751	1.9594354	13.694900
9.3378540	-9.8543170	1.9592284	13.695000
9.3381476	-9.8543589	1.9590213	13.695100
9.3384413	-9.8544008	1.9588143	13.695200
9.3387350	-9.8544427	1.9586072	13.695300
9.3390289	-9.8544846	1.9584002	13.695400
9.3393228	-9.8545265	1.9581931	13.695500
9.3396168	-9.8545684	1.9579861	13.695600
9.3399109	-9.8546103	1.9577790	13.695700
9.3402051	-9.8546522	1.9575720	13.695800
9.3404993	-9.8546941	1.9573649	13.695900
9.3407937	-9.8547359	1.9571579	13.696000
9.3410881	-9.8547778	1.9569508	13.696100
9.3413826	-9.8548197	1.9567437	13.696200
9.3416772	-9.8548615	1.9565367	13.696300
9.3419719	-9.8549034	1.9563296	13.696400
9.3422666	-9.8549452	1.9561226	13.696500
9.3425615	-9.8549871	1.9559155	13.696600
9.3428564	-9.8550289	1.9557084	13.696700
9.3431514	-9.8550707	1.9555014	13.696800
9.3434465	-9.8551126	1.9552943	13.696900
9.3437417	-9.8551544	1.9550872	13.697000
9.3440369	-9.8551962	1.9548802	13.697100
9.3443323	-9.8552380	1.9546731	13.697200
9.3446277	-9.8552798	1.9544660	13.697300
9.3449232	-9.8553216	1.9542589	13.697400
9.3452188	-9.8553634	1.9540519	13.697500
9.3455144	-9.8554052	1.9538448	13.697600
9.3458102	-9.8554470	1.9536377	13.697700
9.3461060	-9.8554888	1.9534306	13.697800
9.3464019	-9.8555306	1.9532236	13.697900
9.3466979	-9.8555724	1.9530165	13.698000
9.3469940	-9.8556141	1.9528094	13.698100
9.3472902	-9.8556559	1.9526023	13.698200
9.3475864	-9.8556977	1.9523953	13.698300
9.3478827	-9.8557394	1.9521882	13.698400
9.3481792	-9.8557812	1.9519811	13.698500
9.3484756	-9.8558229	1.9517740	13.698600
9.3487722	-9.8558647	1.9515669	13.698700
9.3490689	-9.8559064	1.9513598	13.698800
9.3493656	-9.8559482	1.9511528	13.698900
9.3496624	-9.8559899	1.9509457	13.699000
9.3499593	-9.8560316	1.9507386	13.699100
9.3502563	-9.8560733	1.9505315	13.699200
9.3505533	-9.8561150	1.9503244	13.699300
9.3508504	-9.8561568	1.9501173	13.699400
9.3511477	-9.8561985	1.9499102	13.699500
9.3514450	-9.8562402	1.9497031	13.699600
9.3517423	-9.8562819	1.9494960	13.699700
9.3520398	-9.8563235	1.9492890	13.699800
9.3523373	-9.8563652	1.9490819	13.699900
9.3526349	-9.8564069	1.9488748	13.700000
9.3529326	-9.8564486	1.9486677	13.700100
9.3532304	-9.8564903	1.9484606	13.700200
9.3535283	-9.8565319	1.9482535	13.700300
9.3538262	-9.8565736	1.9480464	13.700400
9.3541242	-9.8566153	1.9478393	13.700500
9.3544223	-9.8566569	1.9476322	13.700600
9.3547205	-9.8566986	1.9474251	13.700700
9.3550187	-9.8567402	1.9472180	13.700800
9.3553170	-9.8567818	1.9470109	13.700900
9.3556154	-9.8568235	1.9468038	13.701000
9.3559139	-9.8568651	1.9465966	13.701100
9.3562125	-9.8569067	1.9463895	13.701200
9.3565111	-9.8569483	1.9461824	13.701300
9.3568099	-9.8569900	1.9459753	13.701400
9.3571087	-9.8570316	1.9457682	13.701500
9.3574075	-9.8570732	1.9455611	13.701600
9.3577065	-9.8571148	1.9453540	13.701700
9.3580055	-9.8571564	1.9451469	13.701800
9.3583046	-9.8571980	1.9449398	13.701900
9.3586038	-9.8572395	1.9447326	13.702000
9.3589031	-9.8572811	1.9445255	13.702100
9.3592024	-9.8573227	1.9443184	13.702200
9.3595018	-9.8573643	1.9441113	13.702300
9.3598013	-9.8574058	1.9439042	13.702400
9.3601009	-9.8574474	1.9436971	13.702500
9.3604006	-9.8574890	1.9434899	13.702600
9.3607003	-9.8575305	1.9432828	13.702700
9.3610001	-9.8575721	1.9430757	13.702800
9.3613000	-9.8576136	1.9428686	13.702900
9.3616000	-9.8576552	1.9426615	13.703000
9.3619000	-9.8576967	1.9424543	13.703100
9.3622001	-9.8577382	1.9422472	13.703200
9.3625003	-9.8577797	1.9420401	13.703300
9.3628006	-9.8578213	1.9418329	13.703400
9.3631009	-9.8578628	1.9416258	13.703500
9.3634013	-9.8579043	1.9414187	13.703600
9.3637018	-9.8579458	1.9412116	13.703700
9.3640024	-9.8579873	1.9410044	13.703800
9.3643030	-9.8580288	1.9407973	13.703900
9.3646037	-9.8580703	1.9405902	13.704000
9.3649045	-9.8581118	1.9403830	13.704100
9.3652054	-9.8581533	1.9401759	13.704200
9.3655064	-9.8581947	1.9399688	13.704300
9.3658074	-9.8582362	1.9397616	13.704400
9.3661085	-9.8582777	1.9395545	13.704500
9.3664097	-9.8583191	1.9393473	13.704600
9.3667109	-9.8583606	1.9391402	13.704700
9.3670122	-9.8584020	1.9389331	13.704800
9.3673136	-9.8584435	1.9387259	13.704900
9.3676151	-9.8584849	1.9385188	13.705000
9.3679166	-9.8585264	1.9383116	13.705100
9.3682183	-9.8585678	1.9381045	13.705200
9.3685199	-9.8586092	1.9378973	13.705300
9.3688217	-9.8586507	1.9376902	13.705400
9.3691236	-9.8586921	1.9374831	13.705500
9.3694255	-9.8587335	1.9372759	13.705600
9.3697275	-9.8587749	1.9370688	13.705700
9.3700295	-9.8588163	1.9368616	13.705800
9.3703317	-9.8588577	1.9366545	13.705900
9.3706339	-9.8588991	1.9364473	13.706000
9.3709362	-9.8589405	1.9362401	13.706100
9.3712385	-9.8589819	1.9360330	13.706200
9.3715410	-9.8590233	1.9358258	13.706300
9.3718435	-9.8590647	1.9356187	13.706400
9.3721460	-9.8591060	1.9354115	13.706500
9.3724487	-9.8591474	1.9352044	13.706600
9.3727514	-9.8591888	1.9349972	13.706700
9.3730542	-9.8592301	1.9347901	13.706800
9.3733571	-9.8592715	1.9345829	13.706900
9.3736600	-9.8593128	1.9343757	13.707000
9.3739630	-9.8593542	1.9341686	13.707100
9.3742661	-9.8593955	1.9339614	13.707200
9.3745693	-9.8594369	1.9337542	13.707300
9.3748725	-9.8594782	1.9335471	13.707400
9.3751758	-9.8595195	1.9333399	13.707500
9.3754792	-9.8595608	1.9331327	13.707600
9.3757826	-9.8596022	1.9329256	13.707700
9.3760861	-9.8596435	1.9327184	13.707800
9.3763897	-9.8596848	1.9325112	13.707900
9.3766934	-9.8597261	1.9323041	13.708000
9.3769971	-9.8597674	1.9320969	13.708100
9.3773009	-9.8598087	1.9318897	13.708200
9.3776048	-9.8598500	1.9316826	13.708300
9.3779087	-9.8598912	1.9314754	13.708400
9.3782127	-9.8599325	1.9312682	13.708500
9.3785168	-9.8599738	1.9310610	13.708600
9.3788210	-9.8600151	1.9308539	13.708700
9.3791252	-9.8600563	1.9306467	13.708800
9.3794295	-9.8600976	1.9304395	13.708900
9.3797338	-9.8601388	1.9302323	13.709000
9.3800383	-9.8601801	1.9300251	13.709100
9.3803428	-9.8602213	1.9298180	13.709200
9.3806474	-9.8602626	1.9296108	13.709300
9.3809520	-9.8603038	1.9294036	13.709400
9.3812567	-9.8603450	1.9291964	13.709500
9.3815615	-9.8603863	1.9289892	13.709600
9.3818664	-9.8604275	1.9287820	13.709700
9.3821713	-9.8604687	1.9285748	13.709800
9.3824763	-9.8605099	1.9283677	13.709900
9.3827813	-9.8605511	1.9281605	13.710000
9.3830865	-9.8605923	1.9279533	13.710100
9.3833917	-9.8606335	1.9277461	13.710200
9.3836969	-9.8606747	1.9275389	13.710300
9.3840023	-9.8607159	1.9273317	13.710400
9.3843077	-9.8607571	1.9271245	13.710500
9.3846132	-9.8607983	1.9269173	13.710600
9.3849187	-9.8608395	1.9267101	13.710700
9.3852243	-9.8608806	1.9265029	13.710800
9.3855300	-9.8609218	1.9262957	13.710900
9.3858357	-9.8609630	1.9260885	13.711000
9.3861416	-9.8610041	1.9258813	13.711100
9.3864474	-9.8610453	1.9256741	13.711200
9.3867534	-9.8610864	1.9254669	13.711300
9.3870594	-9.8611276	1.9252597	13.711400
9.3873655	-9.8611687	1.9250525	13.711500
9.3876716	-9.8612098	1.9248453	13.711600
9.3879779	-9.8612510	1.9246381	13.711700
9.3882842	-9.8612921	1.9244309	13.711800
9.3885905	-9.8613332	1.9242237	13.711900
9.3888969	-9.8613743	1.9240165	13.712000
9.3892034	-9.8614154	1.9238093	13.712100
9.3895100	-9.8614565	1.9236021	13.712200
9.3898166	-9.8614976	1.9233949	13.712300
9.3901233	-9.8615387	1.9231877	13.712400
9.3904301	-9.8615798	1.9229805	13.712500
9.3907369	-9.8616209	1.9227732	13.712600
9.3910438	-9.8616620	1.9225660	13.712700
9.3913507	-9.8617031	1.9223588	13.712800
9.3916577	-9.8617441	1.9221516	13.712900
9.3919648	-9.8617852	1.9219444	13.713000
9.3922720	-9.8618263	1.9217372	13.713100
9.3925792	-9.8618673	1.9215299	13.713200
9.3928865	-9.8619084	1.9213227	13.713300
9.3931938	-9.8619494	1.9211155	13.713400
9.3935012	-9.8619905	1.9209083	13.713500
9.3938087	-9.8620315	1.9207011	13.713600
9.3941163	-9.8620725	1.9204938	13.713700
9.3944239	-9.8621136	1.9202866	13.713800
9.3947315	-9.8621546	1.9200794	13.713900
9.3950393	-9.8621956	1.9198722	13.714000
9.3953471	-9.8622366	1.9196649	13.714100
9.3956550	-9.8622776	1.9194577	13.714200
9.3959629	-9.8623186	1.9192505	13.714300
9.3962709	-9.8623596	1.9190433	13.714400
9.3965789	-9.8624006	1.9188360	13.714500
9.3968871	-9.8624416	1.9186288	13.714600
9.3971953	-9.8624826	1.9184216	13.714700
9.3975035	-9.8625236	1.9182143	13.714800
9.3978118	-9.8625646	1.9180071	13.714900
9.3981202	-9.8626055	1.9177999	13.715000
9.3984287	-9.8626465	1.9175926	13.715100
9.3987372	-9.8626875	1.9173854	13.715200
9.3990457	-9.8627284	1.9171781	13.715300
9.3993544	-9.8627694	1.9169709	13.715400
9.3996631	-9.8628103	1.9167637	13.715500
9.3999718	-9.8628513	1.9165564	13.715600
9.4002807	-9.8628922	1.9163492	13.715700
9.4005895	-9.8629332	1.9161419	13.715800
9.4008985	-9.8629741	1.9159347	13.715900
9.4012075	-9.8630150	1.9157275	13.716000
9.4015166	-9.8630559	1.9155202	13.716100
9.4018257	-9.8630969	1.9153130	13.716200
9.4021349	-9.8631378	1.9151057	13.716300
9.4024442	-9.8631787	1.9148985	13.716400
9.4027535	-9.8632196	1.9146912	13.716500
9.4030629	-9.8632605	1.9144840	13.716600
9.4033723	-9.8633014	1.9142767	13.716700
9.4036818	-9.8633423	1.9140695	13.716800
9.4039914	-9.8633831	1.9138622	13.716900
9.4043010	-9.8634240	1.9136550	13.717000
9.4046107	-9.8634649	1.9134477	13.717100
9.4049205	-9.8635058	1.9132405	13.717200
9.4052303	-9.8635466	1.9130332	13.717300
9.4055402	-9.8635875	1.9128260	13.717400
9.4058501	-9.8636284	1.9126187	13.717500
9.4061601	-9.8636692	1.9124114	13.717600
9.4064702	-9.8637100	1.9122042	13.717700
9.4067803	-9.8637509	1.9119969	13.717800
9.4070905	-9.8637917	1.9117897	13.717900
9.4074007	-9.8638326	1.9115824	13.718000
9.4077110	-9.8638734	1.9113751	13.718100
9.4080213	-9.8639142	1.9111679	13.718200
9.4083318	-9.8639550	1.9109606	13.718300
9.4086422	-9.8639958	1.9107533	13.718400
9.4089528	-9.8640367	1.9105461	13.718500
9.4092634	-9.8640775	1.9103388	13.718600
9.4095740	-9.8641183	1.9101315	13.718700
9.4098848	-9.8641591	1.9099243	13.718800
9.4101955	-9.8641998	1.9097170	13.718900
9.4105064	-9.8642406	1.9095097	13.719000
9.4108173	-9.8642814	1.9093025	13.719100
9.4111282	-9.8643222	1.9090952	13.719200
9.4114392	-9.8643630	1.9088879	13.719300
9.4117503	-9.8644037	1.9086806	13.719400
9.4120614	-9.8644445	1.9084734	13.719500
9.4123726	-9.8644852	1.9082661	13.719600
9.4126839	-9.8645260	1.9080588	13.719700
9.4129952	-9.8645667	1.9078515	13.719800
9.4133065	-9.8646075	1.9076442	13.719900
9.4136180	-9.8646482	1.9074370	13.720000
9.4139294	-9.8646890	1.9072297	13.720100
9.4142410	-9.8647297	1.9070224	13.720200
9.4145526	-9.8647704	1.9068151	13.720300
9.4148642	-9.8648111	1.9066078	13.720400
9.4151759	-9.8648519	1.9064006	13.720500
9.4154877	-9.8648926	1.9061933	13.720600
9.4157995	-9.8649333	1.9059860	13.720700
9.4161114	-9.8649740	1.9057787	13.720800
9.4164233	-9.8650147	1.9055714	13.720900
9.4167353	-9.8650554	1.9053641	13.721000
9.4170474	-9.8650961	1.9051568	13.721100
9.4173595	-9.8651367	1.9049495	13.721200
9.4176717	-9.8651774	1.9047422	13.721300
9.4179839	-9.8652181	1.9045350	13.721400
9.4182962	-9.8652588	1.9043277	13.721500
9.4186085	-9.8652994	1.9041204	13.721600
9.4189209	-9.8653401	1.9039131	13.721700
9.4192333	-9.8653807	1.9037058	13.721800
9.4195458	-9.8654214	1.9034985	13.721900
9.4198584	-9.8654620	1.9032912	13.722000
9.4201710	-9.8655027	1.9030839	13.722100
9.4204837	-9.8655433	1.9028766	13.722200
9.4207964	-9.8655839	1.9026693	13.722300
9.4211092	-9.8656246	1.9024620	13.722400
9.4214220	-9.8656652	1.9022547	13.722500
9.4217349	-9.8657058	1.9020474	13.722600
9.4220479	-9.8657464	1.9018401	13.722700
9.4223609	-9.8657870	1.9016328	13.722800
9.4226739	-9.8658276	1.9014255	13.722900
9.4229870	-9.8658682	1.9012181	13.723000
9.4233002	-9.8659088	1.9010108	13.723100
9.4236134	-9.8659494	1.9008035	13.723200
9.4239267	-9.8659900	1.9005962	13.723300
9.4242400	-9.8660306	1.9003889	13.723400
9.4245534	-9.8660712	1.9001816	13.723500
9.4248668	-9.8661117	1.8999743	13.723600
9.4251803	-9.8661523	1.8997670	13.723700
9.4254939	-9.8661929	1.8995597	13.723800
9.4258075	-9.8662334	1.8993523	13.723900
9.4261211	-9.8662740	1.8991450	13.724000
9.4264348	-9.8663145	1.8989377	13.724100
9.4267486	-9.8663551	1.8987304	13.724200
9.4270624	-9.8663956	1.8985231	13.724300
9.4273762	-9.8664361	1.8983158	13.724400
9.4276902	-9.8664767	1.8981084	13.724500
9.4280041	-9.8665172	1.8979011	13.724600
9.4283182	-9.8665577	1.8976938	13.724700
9.4286322	-9.8665982	1.8974865	13.724800
9.4289464	-9.8666387	1.8972791	13.724900
9.4292605	-9.8666792	1.8970718	13.725000
9.4295748	-9.8667197	1.8968645	13.725100
9.4298890	-9.8667602	1.8966572	13.725200
9.4302034	-9.8668007	1.8964498	13.725300
9.4305178	-9.8668412	1.8962425	13.725400
9.4308322	-9.8668817	1.8960352	13.725500
9.4311467	-9.8669222	1.8958278	13.725600
9.4314612	-9.8669627	1.8956205	13.725700
9.4317758	-9.8670031	1.8954132	13.725800
9.4320905	-9.8670436	1.8952059	13.725900
9.4324052	-9.8670841	1.8949985	13.726000
9.4327199	-9.8671245	1.8947912	13.726100
9.4330347	-9.8671650	1.8945838	13.726200
9.4333496	-9.8672054	1.8943765	13.726300
9.4336645	-9.8672458	1.8941692	13.726400
9.4339794	-9.8672863	1.8939618	13.726500
9.4342944	-9.8673267	1.8937545	13.726600
9.4346095	-9.8673671	1.8935472	13.726700
9.4349246	-9.8674076	1.8933398	13.726800
9.4352397	-9.8674480	1.8931325	13.726900
9.4355549	-9.8674884	1.8929251	13.727000
9.4358702	-9.8675288	1.8927178	13.727100
9.4361855	-9.8675692	1.8925104	13.727200
9.4365008	-9.8676096	1.8923031	13.727300
9.4368162	-9.8676500	1.8920958	13.727400
9.4371317	-9.8676904	1.8918884	13.727500
9.4374472	-9.8677308	1.8916811	13.727600
9.4377627	-9.8677712	1.8914737	13.727700
9.4380783	-9.8678115	1.8912664	13.727800
9.4383939	-9.8678519	1.8910590	13.727900
9.4387096	-9.8678923	1.8908517	13.728000
9.4390254	-9.8679326	1.8906443	13.728100
9.4393412	-9.8679730	1.8904369	13.728200
